,business1,business2,distance,rank,latitude,longitude,latitude_similar,longitude_similar,name,stars,url
1475,-JuT_VuVL0OfoY3ccYGy4w,GDELvDNJGYooK__jXu6foA,0.5138430212944537,20,40.8032847,-73.96744790000001,40.8066782,-73.9537425,Chocolat Lounge,2.5,http://www.yelp.com/biz/chocolat-lounge-new-york
1241,-JuT_VuVL0OfoY3ccYGy4w,EagYyiLaNjIVJ_HFDwlGBQ,0.5203051270911466,21,40.8032847,-73.96744790000001,40.8009294,-73.96761490000002,Meridiana Restaurant,3.0,http://www.yelp.com/biz/meridiana-restaurant-new-york
2858,-JuT_VuVL0OfoY3ccYGy4w,S-xUsS4RKzBrOnAjy6lnyA,0.5210789920227817,22,40.8032847,-73.96744790000001,40.8002531,-73.9658484,Acosta Antonio,4.0,http://www.yelp.com/biz/acosta-antonio-new-york
787,-JuT_VuVL0OfoY3ccYGy4w,8uz_6_ogNrpb_MxQnhjZGQ,0.5318154435964981,23,40.8032847,-73.96744790000001,40.801512200000005,-73.96095279999999,Giovanni's Pizzeria,3.0,http://www.yelp.com/biz/giovannis-pizzeria-new-york
5292,-JuT_VuVL0OfoY3ccYGy4w,uCsyRxfIfiRqQQuK_JlfZA,0.5432735552677717,24,40.8032847,-73.96744790000001,40.804444700000005,-73.955388,Harlem Tavern,3.5,http://www.yelp.com/biz/harlem-tavern-new-york
5262,-JuT_VuVL0OfoY3ccYGy4w,tz_BWXOSswOpActxGCPBkw,0.5830106246304372,25,40.8032847,-73.96744790000001,40.8061434,-73.9531754,Elle & Lui,3.0,http://www.yelp.com/biz/elle-and-lui-new-york
5462,-JuT_VuVL0OfoY3ccYGy4w,vQaei8xkH8u2W5gHToRcXw,0.5892555478670787,26,40.8032847,-73.96744790000001,40.811172,-73.958267,Elsabet Cafe,3.0,http://www.yelp.com/biz/elsabet-cafe-new-york
2279,-JuT_VuVL0OfoY3ccYGy4w,LdHt0nc2RJ6BBvR0itYNpg,0.5932056407930675,27,40.8032847,-73.96744790000001,40.805904600000005,-73.9657394,Nacho's Kitchen,2.0,http://www.yelp.com/biz/nachos-kitchen-new-york
2101,-JuT_VuVL0OfoY3ccYGy4w,Ki2-LougDEv34G5EY1sz4g,0.5968877566578183,28,40.8032847,-73.96744790000001,40.800818,-73.965025,Tropical Sensation Restaurant,3.5,http://www.yelp.com/biz/tropical-sensation-restaurant-new-york
2536,-JuT_VuVL0OfoY3ccYGy4w,P2g9XTX11wuEqtlLLqWfig,0.6073655242655845,29,40.8032847,-73.96744790000001,40.807381799999995,-73.9644725,Vegenation,3.0,http://www.yelp.com/biz/vegenation-manhattan
3639,-JuT_VuVL0OfoY3ccYGy4w,_DPEAIvsH92phbwh2W-ADA,0.6116683997576529,30,40.8032847,-73.96744790000001,40.8071249,-73.9644045,UniCafé,2.5,http://www.yelp.com/biz/unicaf%C3%A9-manhattan-2
81,02goPV7NW1StFyas5PVSeg,02goPV7NW1StFyas5PVSeg,-2.220446049250313e-16,1,40.801515,-73.964551,40.801515,-73.964551,New Young Fish,3.5,http://www.yelp.com/biz/new-young-fish-new-york
822,02goPV7NW1StFyas5PVSeg,9aEtX7MDFjEtm5ySOViRUw,0.13855794772251184,2,40.801515,-73.964551,40.80328,-73.95582399999999,Jado Sushi,4.0,http://www.yelp.com/biz/jado-sushi-new-york
2919,02goPV7NW1StFyas5PVSeg,SoiQJEuE9biX5cwBvlMVLA,0.1801789625254694,3,40.801515,-73.964551,40.8039075,-73.955551,Salimata Restaurant,4.5,http://www.yelp.com/biz/salimata-restaurant-new-york
1144,02goPV7NW1StFyas5PVSeg,DgHEzcSBotbfxW-IJPAMuQ,0.1893458354120616,4,40.801515,-73.964551,40.805995,-73.96561870000001,Mill Korean,3.0,http://www.yelp.com/biz/mill-korean-new-york
1693,02goPV7NW1StFyas5PVSeg,IRQmUno4GQMvEDifCXO-cw,0.2363848042925297,5,40.801515,-73.964551,40.8139944,-73.95970729999999,China Place,2.0,http://www.yelp.com/biz/china-place-new-york
2140,02goPV7NW1StFyas5PVSeg,KjFr-ZMtvlgf4l6NbPtCBQ,0.24270635399380516,6,40.801515,-73.964551,40.8119407,-73.9573194,Family Affair,4.0,http://www.yelp.com/biz/family-affair-manhattan
2169,02goPV7NW1StFyas5PVSeg,Ksadbzi6BFnyDH9QM9rWkw,0.2812809631589961,7,40.801515,-73.964551,40.810105,-73.952139,Chuck E. Cheese's,3.0,http://www.yelp.com/biz/chuck-e-cheeses-new-york
3077,02goPV7NW1StFyas5PVSeg,UWGlfeD5n8GbASXPBztVIQ,0.32978538148157743,8,40.801515,-73.964551,40.809915999999994,-73.95844,Cafe Fresh,3.0,http://www.yelp.com/biz/cafe-fresh-new-york
2502,02goPV7NW1StFyas5PVSeg,OrCXDG0nyWd3mjrodikI8Q,0.33849184294891965,9,40.801515,-73.964551,40.804250399999994,-73.96650770000001,Crystal Gourmet,3.0,http://www.yelp.com/biz/crystal-gourmet-new-york
2381,02goPV7NW1StFyas5PVSeg,NRO1_u7mOE-ffhXE6ShUHw,0.340104539841675,10,40.801515,-73.964551,40.8026442,-73.96432890000001,the 'dam,4.5,http://www.yelp.com/biz/the-dam-new-york
1476,02goPV7NW1StFyas5PVSeg,GDELvDNJGYooK__jXu6foA,0.3697269961391926,11,40.801515,-73.964551,40.8066782,-73.9537425,Chocolat Lounge,2.5,http://www.yelp.com/biz/chocolat-lounge-new-york
1899,02goPV7NW1StFyas5PVSeg,JCPykGY64Ok0MXo1T_35Cw,0.3761565962385968,12,40.801515,-73.964551,40.8047065,-73.95513259999998,Mama's Fried Chicken,3.0,http://www.yelp.com/biz/mamas-fried-chicken-new-york-2
3910,02goPV7NW1StFyas5PVSeg,cRyZA1k3nvqj_0s_kr7HGA,0.37679730322171545,13,40.801515,-73.964551,40.802701299999995,-73.968078,107 West Restaurant,3.5,http://www.yelp.com/biz/107-west-restaurant-new-york-2
4472,02goPV7NW1StFyas5PVSeg,kTSejIjmKGsK1Erwdser4g,0.37888400636411856,14,40.801515,-73.964551,40.8115136,-73.9612017,Broadway Au Lait,4.0,http://www.yelp.com/biz/broadway-au-lait-manhattan
4854,02goPV7NW1StFyas5PVSeg,osuamA7_d3iHOuniXiGu3g,0.3878786653202393,15,40.801515,-73.964551,40.803548799999994,-73.96368670000001,P & W Sandwich Shop,4.0,http://www.yelp.com/biz/p-and-w-sandwich-shop-new-york
1837,02goPV7NW1StFyas5PVSeg,J9Yufym0BqTYVNTqW-n3ag,0.3914167159249976,16,40.801515,-73.964551,40.809463,-73.95389499999999,Perk's,3.0,http://www.yelp.com/biz/perks-new-york
3615,02goPV7NW1StFyas5PVSeg,_5BoZ_C5zEl5M_MxT1W39w,0.399722807833609,17,40.801515,-73.964551,40.8026839172,-73.96757841109999,Cascabel Taqueria,3.0,http://www.yelp.com/biz/cascabel-taqueria-new-york-2
5144,02goPV7NW1StFyas5PVSeg,sqPb2P93GGE1IHEdASLXvw,0.4080914437614517,18,40.801515,-73.964551,40.8034374,-73.96373879999999,Bengal Cafe,3.0,http://www.yelp.com/biz/bengal-cafe-new-york
5293,02goPV7NW1StFyas5PVSeg,uCsyRxfIfiRqQQuK_JlfZA,0.4086175765309677,19,40.801515,-73.964551,40.804444700000005,-73.955388,Harlem Tavern,3.5,http://www.yelp.com/biz/harlem-tavern-new-york
2211,02goPV7NW1StFyas5PVSeg,L7J7eDgJTIctG8JzvMooMw,0.4249071535727783,20,40.801515,-73.964551,40.805055100000004,-73.9548817,Frizzante,2.5,http://www.yelp.com/biz/frizzante-new-york
5905,02goPV7NW1StFyas5PVSeg,zzh3XNV25Fngor_E72aGWg,0.4289675100465661,21,40.801515,-73.964551,40.808263399999994,-73.9597761,Haakon's Hall,4.0,http://www.yelp.com/biz/haakons-hall-new-york
3321,02goPV7NW1StFyas5PVSeg,XCzjwOmvy_QROtczP8YlCA,0.4435814650708234,22,40.801515,-73.964551,40.8013336,-73.9648744,Domino's Pizza,3.0,http://www.yelp.com/biz/dominos-pizza-new-york-21
5659,02goPV7NW1StFyas5PVSeg,xBF3jvTc5knr9RvtV4mOWA,0.4489277043155906,23,40.801515,-73.964551,40.801053,-73.958433,Papa John's Pizza,2.5,http://www.yelp.com/biz/papa-johns-pizza-new-york-3
848,02goPV7NW1StFyas5PVSeg,A46G2OAvLxFswiONB50Rrg,0.4655774455079916,24,40.801515,-73.964551,40.804419,-73.96605500000001,Koronet Pizza,3.5,http://www.yelp.com/biz/koronet-pizza-new-york
725,02goPV7NW1StFyas5PVSeg,8lLs3dsSN-Am2_EtNfbXqA,0.4873813432178414,25,40.801515,-73.964551,40.8057975769,-73.965675354,Community Food & Juice,3.5,http://www.yelp.com/biz/community-food-and-juice-new-york
173,02goPV7NW1StFyas5PVSeg,2VQDEQuK3xLFNktPBIpmuQ,0.4940759912586961,26,40.801515,-73.964551,40.813185600000004,-73.9558411,New Aroma Chinese Restaurant,3.5,http://www.yelp.com/biz/new-aroma-chinese-restaurant-new-york
3737,02goPV7NW1StFyas5PVSeg,aZzq3M2xwbNHNSQe2AbAOA,0.5014727594632944,27,40.801515,-73.964551,40.801426299999996,-73.96521779999999,Suma Sushi,3.5,http://www.yelp.com/biz/suma-sushi-new-york-2
3949,02goPV7NW1StFyas5PVSeg,cf4ygT87Krgbo9cXvSikVA,0.5142245961086376,28,40.801515,-73.964551,40.8112159,-73.96132370000001,Olive Tree Deli,4.0,http://www.yelp.com/biz/olive-tree-deli-new-york-2
5884,02goPV7NW1StFyas5PVSeg,yw2yc4OlDDf-5g9DcUtpuw,0.5157537977965024,29,40.801515,-73.964551,40.809566499999995,-73.95925890000001,Grace Dodge Cafe,3.0,http://www.yelp.com/biz/grace-dodge-cafe-new-york
3133,02goPV7NW1StFyas5PVSeg,V-rY0hlPjAghV14jOlVUiQ,0.5182569066825229,30,40.801515,-73.964551,40.8113468,-73.95775350000001,Nikko,3.5,http://www.yelp.com/biz/nikko-manhattan
117,0Kcuy_vyfWlAetDgdmIy3g,0Kcuy_vyfWlAetDgdmIy3g,1.1102230246251563e-16,1,40.80568770000001,-73.9623835,40.80568770000001,-73.9623835,John Jay Dining Hall,2.0,http://www.yelp.com/biz/john-jay-dining-hall-new-york
849,0Kcuy_vyfWlAetDgdmIy3g,A46G2OAvLxFswiONB50Rrg,0.2389162789030493,2,40.80568770000001,-73.9623835,40.804419,-73.96605500000001,Koronet Pizza,3.5,http://www.yelp.com/biz/koronet-pizza-new-york
3103,0Kcuy_vyfWlAetDgdmIy3g,UWSVbdWub1ZLzRb9--4-mA,0.3157508815924298,3,40.80568770000001,-73.9623835,40.8057723,-73.9542017,Harlem Savour of Seafood,2.5,http://www.yelp.com/biz/harlem-savour-of-seafood-manhattan
2630,0Kcuy_vyfWlAetDgdmIy3g,PQrCluMVsWTGvloynpKBog,0.3190661829662972,4,40.80568770000001,-73.9623835,40.800714,-73.965906,The Neighborhood,3.5,http://www.yelp.com/biz/the-neighborhood-manhattan-2
1760,0Kcuy_vyfWlAetDgdmIy3g,IfLTw-yFMpuiqAdYRxLv8Q,0.34762067622132803,5,40.80568770000001,-73.9623835,40.806383399999994,-73.9537152,Moca Bar & Lounge,3.5,http://www.yelp.com/biz/moca-bar-and-lounge-new-york
1,0Kcuy_vyfWlAetDgdmIy3g,-6ncX3fnQ9OLCjfiUe-kFg,0.3661704733627874,6,40.80568770000001,-73.9623835,40.807975769,-73.9643707275,Ollie's,2.0,http://www.yelp.com/biz/ollies-new-york
2469,0Kcuy_vyfWlAetDgdmIy3g,OZtXG5DUsJZrtMFWodCNnA,0.3662852706716698,7,40.80568770000001,-73.9623835,40.803512289400004,-73.95625948909999,Harlem Food Bar,2.5,http://www.yelp.com/biz/harlem-food-bar-new-york
1938,0Kcuy_vyfWlAetDgdmIy3g,JCeKdD3GcqEiIpS1hGTqlQ,0.3726106650371444,8,40.80568770000001,-73.9623835,40.8067625,-73.9649422,Local Flavor Burrito Shop,3.0,http://www.yelp.com/biz/local-flavor-burrito-shop-new-york
5434,0Kcuy_vyfWlAetDgdmIy3g,vQTMu1jkFZUIkb_EmYPa9w,0.4007968100250099,9,40.80568770000001,-73.9623835,40.803635,-73.963849,Cinco De Mayo Restaurant,2.5,http://www.yelp.com/biz/cinco-de-mayo-restaurant-new-york
1017,0Kcuy_vyfWlAetDgdmIy3g,CWk6yFOoKJH5URub5XsHDg,0.4111401282356617,10,40.80568770000001,-73.9623835,40.800818,-73.96741999999999,East Dumpling House,3.5,http://www.yelp.com/biz/east-dumpling-house-new-york
5145,0Kcuy_vyfWlAetDgdmIy3g,sqPb2P93GGE1IHEdASLXvw,0.4192437628546157,11,40.80568770000001,-73.9623835,40.8034374,-73.96373879999999,Bengal Cafe,3.0,http://www.yelp.com/biz/bengal-cafe-new-york
364,0Kcuy_vyfWlAetDgdmIy3g,4rWJGwb3rjDoZHA0AECa5A,0.4435582721265886,12,40.80568770000001,-73.9623835,40.803313,-73.95682790000001,Melba's,3.5,http://www.yelp.com/biz/melbas-new-york
3535,0Kcuy_vyfWlAetDgdmIy3g,ZcTI78WOKE-iLAzAGccOvA,0.4502388822045061,13,40.80568770000001,-73.9623835,40.8041866,-73.9551575,Africa Kine Restaurant,3.0,http://www.yelp.com/biz/africa-kine-restaurant-new-york
3410,0Kcuy_vyfWlAetDgdmIy3g,Y2I946V78wOdwaUD9chmqg,0.4570319262984292,14,40.80568770000001,-73.9623835,40.8025174,-73.9641953,Roti Roll - Bombay Frankie,4.0,http://www.yelp.com/biz/roti-roll-bombay-frankie-new-york
5096,0Kcuy_vyfWlAetDgdmIy3g,rGEeBgbztKbFDh4kum8x1w,0.4760893681829215,15,40.80568770000001,-73.9623835,40.8035873,-73.9634146,Columbia Cottage,3.0,http://www.yelp.com/biz/columbia-cottage-new-york
2920,0Kcuy_vyfWlAetDgdmIy3g,SoiQJEuE9biX5cwBvlMVLA,0.4931559361797914,16,40.80568770000001,-73.9623835,40.8039075,-73.955551,Salimata Restaurant,4.5,http://www.yelp.com/biz/salimata-restaurant-new-york
2068,0Kcuy_vyfWlAetDgdmIy3g,KgfFn5Z51DZoUzhJ186a0A,0.4989805755512854,17,40.80568770000001,-73.9623835,40.802762,-73.9680355,Indian Cafe,3.5,http://www.yelp.com/biz/indian-cafe-new-york-2
4238,0Kcuy_vyfWlAetDgdmIy3g,froxnvO6lVnzrTBS4p_W_g,0.5022081310037269,18,40.80568770000001,-73.9623835,40.80458529999999,-73.9665367,Five Guys Burgers and Fries,3.0,http://www.yelp.com/biz/five-guys-burgers-and-fries-new-york-7
4855,0Kcuy_vyfWlAetDgdmIy3g,osuamA7_d3iHOuniXiGu3g,0.5100406972270484,19,40.80568770000001,-73.9623835,40.803548799999994,-73.96368670000001,P & W Sandwich Shop,4.0,http://www.yelp.com/biz/p-and-w-sandwich-shop-new-york
1299,0Kcuy_vyfWlAetDgdmIy3g,Ev04GeSgAXwKsO1qJiO9xQ,0.5125824298013968,20,40.80568770000001,-73.9623835,40.813910799999995,-73.9561224,Jesus Taco,2.5,http://www.yelp.com/biz/jesus-taco-new-york
608,0Kcuy_vyfWlAetDgdmIy3g,7ZjXpKwP78R-02w12kLT4w,0.5264895947309636,21,40.80568770000001,-73.9623835,40.805601,-73.96527990000001,Il Cibreo,3.0,http://www.yelp.com/biz/il-cibreo-manhattan-2
571,0Kcuy_vyfWlAetDgdmIy3g,75Q-TMhx81R1yfXSGaMcTQ,0.5332876976237487,22,40.80568770000001,-73.9623835,40.806058,-73.9563392,PerryBrook Foods,5.0,http://www.yelp.com/biz/perrybrook-foods-manhattan
4127,0Kcuy_vyfWlAetDgdmIy3g,fEzgfxIbWXJYo9ttAYfjPQ,0.5344056706832381,23,40.80568770000001,-73.9623835,40.806979,-73.953503,120th Street Halal Cart,3.0,http://www.yelp.com/biz/120th-street-halal-cart-new-york
452,0Kcuy_vyfWlAetDgdmIy3g,5dzFMuClH9CDvfaUuIKWeg,0.5413805648715648,24,40.80568770000001,-73.9623835,40.8013646,-73.9611369,Hunan's Kitchen,3.5,http://www.yelp.com/biz/hunans-kitchen-new-york
5854,0Kcuy_vyfWlAetDgdmIy3g,yue8UWXtQ38ddVn0fqAn0A,0.5449873586581788,25,40.80568770000001,-73.9623835,40.806161700000004,-73.9530551,Cedric French Bistro and Bar,4.0,http://www.yelp.com/biz/cedric-french-bistro-and-bar-manhattan
1045,0Kcuy_vyfWlAetDgdmIy3g,D3Sw_VHsaQGYdQjsZDv-Nw,0.5496296801014728,26,40.80568770000001,-73.9623835,40.8048651,-73.96633620000001,Empanada Joe's,1.5,http://www.yelp.com/biz/empanada-joes-new-york
4077,0Kcuy_vyfWlAetDgdmIy3g,eVZGBIWAmQxiTwVYA0pjWA,0.5529899345112581,27,40.80568770000001,-73.9623835,40.799721999999996,-73.962932,Little Gujrat Deli,3.0,http://www.yelp.com/biz/little-gujrat-deli-new-york
4600,0Kcuy_vyfWlAetDgdmIy3g,mqccXvBQsRFgB3YsgIWl5A,0.5579865788935499,28,40.80568770000001,-73.9623835,40.8148505,-73.9590975,Tom's Delicious Pizza,3.5,http://www.yelp.com/biz/toms-delicious-pizza-new-york
5600,0Kcuy_vyfWlAetDgdmIy3g,wxrlMnjni_UanASIp4dq2g,0.566274860763473,29,40.80568770000001,-73.9623835,40.8108422,-73.9581284,Max Café,3.5,http://www.yelp.com/biz/max-caf%C3%A9-new-york-2
5770,0Kcuy_vyfWlAetDgdmIy3g,yQk97Xh9kBZOrE3vWFB79g,0.5831610245346129,30,40.80568770000001,-73.9623835,40.80481279999999,-73.9665756,Wrapp Factory,3.0,http://www.yelp.com/biz/wrapp-factory-new-york
146,1Ps3-IJycqFpR0uyii2HRQ,1Ps3-IJycqFpR0uyii2HRQ,-2.220446049250313e-16,1,40.80268710000001,-73.96704820000001,40.80268710000001,-73.96704820000001,Quick & Quality Sandwich,4.0,http://www.yelp.com/biz/quick-and-quality-sandwich-manhattan
5687,1Ps3-IJycqFpR0uyii2HRQ,xGos8tSzLwO3J8mEk3z_2A,0.11644897045045464,2,40.80268710000001,-73.96704820000001,40.7995742,-73.96244490000001,A Cafe New York,4.0,http://www.yelp.com/biz/a-cafe-new-york-new-york-2
3430,1Ps3-IJycqFpR0uyii2HRQ,YKAwpTnKO-n5vB9-pqaCLQ,0.18283176685541214,3,40.80268710000001,-73.96704820000001,40.8014968,-73.9651708,Taqueria Y La Fonda,3.5,http://www.yelp.com/biz/taqueria-y-la-fonda-new-york
3787,1Ps3-IJycqFpR0uyii2HRQ,b2d8CP6sKQotFjzZX0Thtw,0.2570433898437905,4,40.80268710000001,-73.96704820000001,40.802109200000004,-73.956872,Szechuan Garden Kitchen,3.5,http://www.yelp.com/biz/szechuan-garden-kitchen-new-york
174,1Ps3-IJycqFpR0uyii2HRQ,2VQDEQuK3xLFNktPBIpmuQ,0.26213193710852245,5,40.80268710000001,-73.96704820000001,40.813185600000004,-73.9558411,New Aroma Chinese Restaurant,3.5,http://www.yelp.com/biz/new-aroma-chinese-restaurant-new-york
992,1Ps3-IJycqFpR0uyii2HRQ,CJNj7-nfZZX7V1UnHm3atQ,0.26966507139618834,6,40.80268710000001,-73.96704820000001,40.8075727883,-73.9641344547,Dosa Cart,4.0,http://www.yelp.com/biz/dosa-cart-new-york
1018,1Ps3-IJycqFpR0uyii2HRQ,CWk6yFOoKJH5URub5XsHDg,0.2828393688492876,7,40.80268710000001,-73.96704820000001,40.800818,-73.96741999999999,East Dumpling House,3.5,http://www.yelp.com/biz/east-dumpling-house-new-york
788,1Ps3-IJycqFpR0uyii2HRQ,8uz_6_ogNrpb_MxQnhjZGQ,0.3464614686747203,8,40.80268710000001,-73.96704820000001,40.801512200000005,-73.96095279999999,Giovanni's Pizzeria,3.0,http://www.yelp.com/biz/giovannis-pizzeria-new-york
1838,1Ps3-IJycqFpR0uyii2HRQ,J9Yufym0BqTYVNTqW-n3ag,0.3503015813483713,9,40.80268710000001,-73.96704820000001,40.809463,-73.95389499999999,Perk's,3.0,http://www.yelp.com/biz/perks-new-york
5601,1Ps3-IJycqFpR0uyii2HRQ,wxrlMnjni_UanASIp4dq2g,0.3581903416243561,10,40.80268710000001,-73.96704820000001,40.8108422,-73.9581284,Max Café,3.5,http://www.yelp.com/biz/max-caf%C3%A9-new-york-2
298,1Ps3-IJycqFpR0uyii2HRQ,4GYc1Ld8r4rGQJKz_Qp07A,0.3890284370482454,11,40.80268710000001,-73.96704820000001,40.801462,-73.960859,Miss Mamie's Spoonbread Too,3.5,http://www.yelp.com/biz/miss-mamies-spoonbread-too-new-york
2793,1Ps3-IJycqFpR0uyii2HRQ,Rt0fJK1BA9dQDWSX1usBMg,0.39071262530954187,12,40.80268710000001,-73.96704820000001,40.804759499999996,-73.9557708,New Dragon Kitchen,3.5,http://www.yelp.com/biz/new-dragon-kitchen-new-york
1561,1Ps3-IJycqFpR0uyii2HRQ,Hc-uW3uYqAOyB2as00J9og,0.3969049526944569,13,40.80268710000001,-73.96704820000001,40.8072295,-73.9647724,M2M,4.0,http://www.yelp.com/biz/m2m-new-york-2
3322,1Ps3-IJycqFpR0uyii2HRQ,XCzjwOmvy_QROtczP8YlCA,0.4174950545037637,14,40.80268710000001,-73.96704820000001,40.8013336,-73.9648744,Domino's Pizza,3.0,http://www.yelp.com/biz/dominos-pizza-new-york-21
3297,1Ps3-IJycqFpR0uyii2HRQ,X2KeJ4OdlkzTEpCETaaoCw,0.4333329585161174,15,40.80268710000001,-73.96704820000001,40.813778899999996,-73.95623990000001,Pino's Cafe,4.0,http://www.yelp.com/biz/pinos-cafe-new-york
1145,1Ps3-IJycqFpR0uyii2HRQ,DgHEzcSBotbfxW-IJPAMuQ,0.4571922665849506,16,40.80268710000001,-73.96704820000001,40.805995,-73.96561870000001,Mill Korean,3.0,http://www.yelp.com/biz/mill-korean-new-york
2170,1Ps3-IJycqFpR0uyii2HRQ,Ksadbzi6BFnyDH9QM9rWkw,0.467825196495273,17,40.80268710000001,-73.96704820000001,40.810105,-73.952139,Chuck E. Cheese's,3.0,http://www.yelp.com/biz/chuck-e-cheeses-new-york
5493,1Ps3-IJycqFpR0uyii2HRQ,vZ5-JXlJS75k8wmPNS5U5w,0.5012773637763972,18,40.80268710000001,-73.96704820000001,40.811199,-73.9578375,Max Soha,4.0,http://www.yelp.com/biz/max-soha-new-york
2,1Ps3-IJycqFpR0uyii2HRQ,-6ncX3fnQ9OLCjfiUe-kFg,0.5182321405697691,19,40.80268710000001,-73.96704820000001,40.807975769,-73.9643707275,Ollie's,2.0,http://www.yelp.com/biz/ollies-new-york
3237,1Ps3-IJycqFpR0uyii2HRQ,VrlIP1YgXwvCQlQ1PTExkg,0.5259747421061085,20,40.80268710000001,-73.96704820000001,40.806883899999995,-73.9535485,Bad Horse Pizza,3.5,http://www.yelp.com/biz/bad-horse-pizza-new-york
4497,1Ps3-IJycqFpR0uyii2HRQ,kg8_LyP0TvxkcTxP8d0riw,0.5306747801745453,21,40.80268710000001,-73.96704820000001,40.8088229,-73.95215209999999,Pizzeria 123,3.0,http://www.yelp.com/biz/pizzeria-123-new-york
1874,1Ps3-IJycqFpR0uyii2HRQ,J9xVQScnr0lYWl61_mLXMA,0.5338939745635842,22,40.80268710000001,-73.96704820000001,40.805055100000004,-73.9548817,Lido,4.0,http://www.yelp.com/biz/lido-manhattan
82,1Ps3-IJycqFpR0uyii2HRQ,02goPV7NW1StFyas5PVSeg,0.5432875744079582,23,40.80268710000001,-73.96704820000001,40.801515,-73.964551,New Young Fish,3.5,http://www.yelp.com/biz/new-young-fish-new-york
3985,1Ps3-IJycqFpR0uyii2HRQ,cu5oiIleLVa5eXH6X27KMw,0.5534202158664536,24,40.80268710000001,-73.96704820000001,40.8007695,-73.9657004,Wai Lee Chinese Restaurant,3.5,http://www.yelp.com/biz/wai-lee-chinese-restaurant-new-york
2141,1Ps3-IJycqFpR0uyii2HRQ,KjFr-ZMtvlgf4l6NbPtCBQ,0.5599664718279351,25,40.80268710000001,-73.96704820000001,40.8119407,-73.9573194,Family Affair,4.0,http://www.yelp.com/biz/family-affair-manhattan
5263,1Ps3-IJycqFpR0uyii2HRQ,tz_BWXOSswOpActxGCPBkw,0.5696615037263946,26,40.80268710000001,-73.96704820000001,40.8061434,-73.9531754,Elle & Lui,3.0,http://www.yelp.com/biz/elle-and-lui-new-york
3640,1Ps3-IJycqFpR0uyii2HRQ,_DPEAIvsH92phbwh2W-ADA,0.5701415478237434,27,40.80268710000001,-73.96704820000001,40.8071249,-73.9644045,UniCafé,2.5,http://www.yelp.com/biz/unicaf%C3%A9-manhattan-2
572,1Ps3-IJycqFpR0uyii2HRQ,75Q-TMhx81R1yfXSGaMcTQ,0.5702701897402174,28,40.80268710000001,-73.96704820000001,40.806058,-73.9563392,PerryBrook Foods,5.0,http://www.yelp.com/biz/perrybrook-foods-manhattan
1694,1Ps3-IJycqFpR0uyii2HRQ,IRQmUno4GQMvEDifCXO-cw,0.5781330595573595,29,40.80268710000001,-73.96704820000001,40.8139944,-73.95970729999999,China Place,2.0,http://www.yelp.com/biz/china-place-new-york
4946,1Ps3-IJycqFpR0uyii2HRQ,pDEvJfSbXV6RaxDTwNTmWQ,0.5782348749165174,30,40.80268710000001,-73.96704820000001,40.8054246,-73.956388,The Orange Peel,4.5,http://www.yelp.com/biz/the-orange-peel-manhattan
175,2VQDEQuK3xLFNktPBIpmuQ,2VQDEQuK3xLFNktPBIpmuQ,1.1102230246251563e-16,1,40.813185600000004,-73.9558411,40.813185600000004,-73.9558411,New Aroma Chinese Restaurant,3.5,http://www.yelp.com/biz/new-aroma-chinese-restaurant-new-york
2171,2VQDEQuK3xLFNktPBIpmuQ,Ksadbzi6BFnyDH9QM9rWkw,0.12218099992452824,2,40.813185600000004,-73.9558411,40.810105,-73.952139,Chuck E. Cheese's,3.0,http://www.yelp.com/biz/chuck-e-cheeses-new-york
1839,2VQDEQuK3xLFNktPBIpmuQ,J9Yufym0BqTYVNTqW-n3ag,0.14980380132004345,3,40.813185600000004,-73.9558411,40.809463,-73.95389499999999,Perk's,3.0,http://www.yelp.com/biz/perks-new-york
332,2VQDEQuK3xLFNktPBIpmuQ,4n4wMkDnDY7cuWOya8UumA,0.16061502654143833,4,40.813185600000004,-73.9558411,40.8117391,-73.95438759999999,Domino's Pizza,2.0,http://www.yelp.com/biz/dominos-pizza-new-york-5
4894,2VQDEQuK3xLFNktPBIpmuQ,p1izzP-7YomYrP2spmOrBQ,0.18137932693948755,5,40.813185600000004,-73.9558411,40.809067999999996,-73.9594243,SubsConscious,3.0,http://www.yelp.com/biz/subsconscious-new-york
3764,2VQDEQuK3xLFNktPBIpmuQ,ahr0chRA-xpmq2xV_gnb3w,0.2019479687023995,6,40.813185600000004,-73.9558411,40.811107,-73.958314,Saga,3.0,http://www.yelp.com/biz/saga-new-york-4
5713,2VQDEQuK3xLFNktPBIpmuQ,yA-D2JsM279hh07O47Xf7g,0.22402249423940104,7,40.813185600000004,-73.9558411,40.813783,-73.961526,International House Dining Hall,2.5,http://www.yelp.com/biz/international-house-dining-hall-manhattan
5494,2VQDEQuK3xLFNktPBIpmuQ,vZ5-JXlJS75k8wmPNS5U5w,0.24612181797341606,8,40.813185600000004,-73.9558411,40.811199,-73.9578375,Max Soha,4.0,http://www.yelp.com/biz/max-soha-new-york
3641,2VQDEQuK3xLFNktPBIpmuQ,_DPEAIvsH92phbwh2W-ADA,0.25328978092619736,9,40.813185600000004,-73.9558411,40.8071249,-73.9644045,UniCafé,2.5,http://www.yelp.com/biz/unicaf%C3%A9-manhattan-2
